Artist,Song,Year,album_id,Album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genres
Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,2016,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,"['canadian pop', 'pop', 'viral pop']"
Silento,Watch Me,2016,5nYi5TJ16E7Qt73zxOu6sP,Watch Me (Whip / Nae Nae),2015-05-04,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,4,"['chicago bop', 'pinoy hip hop']"
Chris Brown,Back To Sleep,2016,0VWmEVuQ8tA5iA3cCTrgxa,Royalty (Deluxe Version),2015-12-18,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,201253,4,"['r&b', 'rap']"
Usher Featuring Young Thug,No Limit,2016,4HAuPn3A4uu9n7RYNk1dOz,Hard II Love,2016-09-16,0.717,0.523,10,-6.506,0,0.0611,0.0799,0.0,0.206,0.282,127.047,228613,4,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
O.T. Genasis Featuring Young Dolph,Cut It,2016,7eDoi7vptEy8I1bYfnoroH,Cut It (feat. Young Dolph),2015-09-25,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,222600,4,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Kevin Gates,Really Really,2016,5Hs43ta4vAYKRRRR7DKjt9,Islah (Deluxe),2016-01-29,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,4,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),2016,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,210573,4,"['girl group', 'pop', 'talent show']"
Hailee Steinfeld & Grey Featuring Zedd,Starving,2016,4w5LxfyoOPHkGJZrco1UT5,Most Girls,2017-04-28,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4,['pop']
Coldplay,Adventure Of A Lifetime,2016,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4,"['permanent wave', 'pop']"
Tim McGraw,Humble And Kind,2016,4js8lX2b3DBIfixMCPABC4,Damn Country Music,2015-01-01,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267,3,"['contemporary country', 'country', 'country road']"
Future,Wicked,2016,3jJKDKdlwRS584zUlHV2Ly,EVOL,2016-04-13,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,173347,4,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Desiigner,Tiimmy Turner,2016,7zf9kyxc3ZhJv79HrjTRir,Tiimmy Turner,2016-07-22,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,4,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
Wiz Khalifa Featuring Charlie Puth,See You Again,2016,3z9l0pMoNJJ9hrQbPCTCFP,See You Again (Wiz Khalifa Covers),2015-07-29,0.733,0.638,10,-7.831,1,0.0592,0.445,1.96e-05,0.0925,0.429,80.001,264000,4,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
One Direction,Perfect,2016,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),2015-11-13,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
Ed Sheeran,Shape Of You,2017,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,"['pop', 'singer-songwriter pop', 'uk pop']"
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,2017,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4,"['latin pop', 'puerto rican pop']"
Bruno Mars,That's What I Like,2017,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,"['dance pop', 'pop']"
Kendrick Lamar,Humble.,2017,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
The Chainsmokers & Coldplay,Something Just Like This,2017,2GFflENKz28RcMoSuulPZC,Roses,2015-06-16,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4,['pop']
Migos Featuring Lil Uzi Vert,Bad And Boujee,2017,4JTOxuvM2jcSqAvEZtZsOO,Culture,2017-01-27,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,343150,4,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
The Chainsmokers Featuring Halsey,Closer,2017,0rSLgV8p5FzfnqlEk4GzxE,Closer,2016-07-29,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,['pop']
Sam Hunt,Body Like A Back Road,2017,1xRcR4iSouBrfVhuqFkPAJ,SOUTHSIDE,2020-04-03,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,162547,4,"['contemporary country', 'country', 'country pop', 'modern country rock']"
Imagine Dragons,Believer,2017,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,"['modern rock', 'pop', 'rock']"
Post Malone Featuring Quavo,Congratulations,2017,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
James Arthur,Say You Won't Let Go,2017,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,2016-10-28,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,"['pop', 'talent show', 'uk pop']"
"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,2017,3HhZbSJdhOqMSaRbEt3gtw,Grateful,2017-06-22,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
Lil Uzi Vert,XO TOUR Llif3,2017,733e1ZfktLSwj96X5rsMeE,Luv Is Rage 2,2017-08-25,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
Future,Mask Off,2017,17FBoXK1NU2rvJBbzdzw0r,FUTURE,2017-06-30,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
French Montana Featuring Swae Lee,Unforgettable,2017,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,2017-07-14,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,"['melodic rap', 'rap', 'trap']"
Bruno Mars,24K Magic,2017,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,4,"['dance pop', 'pop']"
Zedd & Alessia Cara,Stay,2017,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,4,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017,7FyxsUO4kVqRfo2ne1aUOg,We The Best Forever,2011-01-01,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,296147,4,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
Rae Sremmurd Featuring Gucci Mane,Black Beatles,2017,5v6iBhIlflzR9rEd1LAMbd,SremmLife 2 (Deluxe),2016-08-12,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
The Weeknd Featuring Daft Punk,Starboy,2017,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,[]
Khalid,Location,2017,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,"['pop', 'pop r&b']"
Charlie Puth,Attention,2017,0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,"['pop', 'viral pop']"
Shawn Mendes,There's Nothing Holdin' Me Back,2017,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,"['canadian pop', 'pop', 'viral pop']"
Cardi B,Bodak Yellow (Money Moves),2017,5zY0NJegRsc1DzLMSgOGQQ,Pop Party Pack 8 - Party Tyme (Vocal Versions),2024-02-16,0.904,0.661,4,-7.03,1,0.058,0.188,0.0,0.479,0.496,125.013,218996,4,"['pop', 'rap']"
Childish Gambino,Redbone,2017,7caGY3YPOchIO8xLvTKWN4,"""Awaken, My Love!""",2016-12-02,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,4,"['atl hip hop', 'hip hop', 'rap']"
Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),2017,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,4,"['pop', 'uk pop']"
Kygo x Selena Gomez,It Ain't Me,2017,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,223187,4,"['edm', 'pop', 'pop dance', 'tropical house']"
KYLE Featuring Lil Yachty,iSpy,2017,2c1ipXPsfn6ylm6PrQNuDU,Light of Mine,2018-05-18,0.723,0.654,0,-6.82,1,0.298,0.384,0.0,0.384,0.675,149.949,252240,4,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Julia Michaels,Issues,2017,1qyjZGIeeLJlXbYWuoloWj,Nervous System,2017-07-28,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4,['pop']
Alessia Cara,Scars To Your Beautiful,2017,7HnbhIDKXIBhMR4EPGuMgu,Know-It-All,2015-11-13,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Logic Featuring Alessia Cara & Khalid,1-800-273-8255,2017,4F87p1aiFwHeU4uu65MaPV,Bobby Tarantino II,2018-03-09,0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,188600,4,['ukg revival']
Niall Horan,Slow Hands,2017,7ahctQBwcSxDdP0fRAPo2p,Flicker (Deluxe),2017-10-20,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,4,['pop']
Rihanna,Love On The Brain,2017,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,"['barbadian pop', 'pop', 'urban contemporary']"
The Weeknd Featuring Daft Punk,I Feel It Coming,2017,7egYSOW8TFVi3VaunQpaTr,Karaoke: 2017 Hits! (Karaoke Version),2017-12-11,0.717,0.403,0,-13.429,0,0.214,0.0127,0.833,0.095,0.836,93.039,227097,4,[]
Big Sean,Bounce Back,2017,0XAIjjN5qxViVS0Y5fYkar,I Decided.,2017-02-03,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,222360,4,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
Liam Payne Featuring Quavo,Strip That Down,2017,5pbvTLpIZB3XWRuUS9ZxHm,LP1,2019-12-06,0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033,202062,4,['pop']
Drake,Fake Love,2017,1lXY618HWkwYKJWBRYR4MK,More Life,2017-03-18,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,210937,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,2017,3ThQ5dvf9wlqB0C7evh5nH,Red Pill Blues (Deluxe),2018-06-15,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,214265,4,[]
Taylor Swift,Look What You Made Me Do,2017,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4,['pop']
Ed Sheeran,Castle On The Hill,2017,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4,"['pop', 'singer-songwriter pop', 'uk pop']"
Machine Gun Kelly x Camila Cabello,Bad Things,2017,6ohzGGMwkHv3POLNl7Uwim,Acoustic & Guitar Session Vol.7 Covers,2017-01-25,0.677,0.297,2,-8.646,1,0.0601,0.71,0.0,0.188,0.719,137.762,243597,4,[]
The Chainsmokers,Paris,2017,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,['pop']
Ariana Grande Featuring Nicki Minaj,Side To Side,2017,2gyAGKQNP8C6pbDI6firfI,Maximum Hits 2016,2016-11-05,0.69,0.774,6,-5.793,0,0.0407,0.141,0.00022,0.215,0.767,158.978,224773,4,['movie tunes']
Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),2018-11-30,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,251173,4,[]
Portugal. The Man,Feel It Still,2017,4VzzEviJGYUtAeSsJlI9QB,Woodstock,2017-06-16,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
DJ Snake Featuring Justin Bieber,Let Me Love You,2017,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,"['edm', 'electronic trap', 'pop', 'pop dance']"
Demi Lovato,Sorry Not Sorry,2017,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me,2017-09-29,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,4,"['pop', 'post-teen pop']"
21 Savage,Bank Account,2017,4skCiJhVVSKrDOBtoFbsxU,Issa Album,2017-07-06,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307,4,"['atl hip hop', 'hip hop', 'rap']"
Justin Timberlake,Can't Stop The Feeling!,2017,65ayND23IInUPHJKsaAqe7,TROLLS (Original Motion Picture Soundtrack),2016-09-23,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4,"['dance pop', 'pop']"
J Balvin & Willy William Featuring Beyonce,Mi Gente,2017,4cGc9Eeb3Gjff2Aq5ILLEf,Energía,2016-06-24,0.896,0.859,11,-4.232,0,0.211,0.154,0.000115,0.212,0.938,93.016,201280,4,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Imagine Dragons,Thunder,2017,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,"['modern rock', 'pop', 'rock']"
Migos,T-Shirt,2017,4JTOxuvM2jcSqAvEZtZsOO,Culture,2017-01-27,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,242407,4,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Yo Gotti Featuring Nicki Minaj,Rake It Up,2017,1tSsb3t0pqVVONvBJivoT9,I Still Am,2017-10-27,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333,4,[]
Shawn Mendes,Mercy,2017,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4,"['canadian pop', 'pop', 'viral pop']"
Kodak Black,Tunnel Vision,2017,5mG8oNkNKM2my7t9ywra96,Painting Pictures,2017-03-31,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
Post Malone Featuring 21 Savage,Rockstar,2017,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Brett Young,In Case You Didn't Know,2017,6MTPPsqX8KnmDWmnQmbxJ5,Brett Young,2017-02-10,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,224853,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
twenty one pilots,Heathens,2017,3J8W9AOjQhnBLCX33m3atT,Heathens,2016-06-16,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4,"['modern rock', 'pop', 'pov: indie', 'rock']"
Halsey,Now Or Never,2017,7GjG91tyHQNGEHzKJaqOi0,hopeless fountain kingdom (Deluxe),2017-06-02,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
Amine,Caroline,2017,3lajefIuUk4SfzqVBSJy8p,Good For You,2017-07-28,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,209640,4,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
Ayo & Teo,Rolex,2017,4neocSMt40stXKK2B8Sy2G,Fan of A Fan The Album (Expanded Edition),2015-02-24,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227,4,"['trap', 'viral rap', 'viral trap']"
Kendrick Lamar,DNA.,2017,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),2017,5sQTfUX9uSwfCtPiYGO20V,Juju on That Beat (TZ Anthem),2016-09-30,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,144244,4,['viral trap']
Rae Sremmurd,Swang,2017,5v6iBhIlflzR9rEd1LAMbd,SremmLife 2 (Deluxe),2016-08-12,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
Drake,Passionfruit,2017,1lXY618HWkwYKJWBRYR4MK,More Life,2017-03-18,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
Kendrick Lamar Featuring Rihanna,Loyalty.,2017,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,4,['naija worship']
Kesha,Praying,2017,1IYVB8NfiRqhdZlTxjspNh,Rainbow,2017-08-11,0.543,0.39,10,-7.202,1,0.0322,0.489,0.0,0.111,0.303,73.415,230267,4,"['dance pop', 'pop']"
Travis Scott,Goosebumps,2017,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,2016-09-16,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,"['hip hop', 'rap', 'slap house']"
Maroon 5 Featuring Future,Cold,2017,3ThQ5dvf9wlqB0C7evh5nH,Red Pill Blues (Deluxe),2018-06-15,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,234308,4,[]
D.R.A.M. Featuring Lil Yachty,Broccoli,2017,4peDphjWdwzhrTEnQbfZ4G,A Cold Sunday,2024-02-02,0.58,0.851,9,-3.17,0,0.238,0.318,0.0,0.101,0.861,76.704,107314,4,[]
Calvin Harris Featuring Frank Ocean & Migos,Slide,2017,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
Kane Brown Featuring Lauren Alaina,What Ifs,2017,4hhvgHjPqUOAYkclDkhL2T,Kane Brown,2016-12-02,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,4,"['black americana', 'contemporary country', 'country', 'country road']"
Katy Perry Featuring Skip Marley,Chained To The Rhythm,2017,0UlbGi4oAth8s6rwaGSU8Z,Witness (Deluxe),2017-06-09,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,237733,4,['pop']
"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017,2HaqChIDc5go3qxVunBDK0,Funk Wav Bounces Vol.1,2017-06-30,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
Jon Bellion,All Time Low,2017,2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,4,['indie pop rap']
Luke Combs,Hurricane,2017,1lhNch5NkOONvFhRPh8qaj,This One's for You,2017-06-02,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4,"['contemporary country', 'country']"
Sam Smith,Too Good At Goodbyes,2017,3TJz2UBNYJtlEly0sPeNrQ,The Thrill Of It All (Special Edition),2017-11-03,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,"['pop', 'uk pop']"
Khalid,Young Dumb & Broke,2017,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,"['pop', 'pop r&b']"
Playboi Carti,Magnolia,2017,4rJgzzfFHAVFhCSt2P4I3j,Playboi Carti,2017-04-14,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
SZA Featuring Travis Scott,Love Galore,2017,1nrVofqDRs7cpWXJ49qTnP,SOS,2022-12-08,0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259,239613,4,"['pop', 'r&b', 'rap']"
A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,2017,3HHp5I6Q6SEyU5bkvoCtnV,The Bigger Artist,2017-09-29,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4,"['melodic rap', 'rap', 'trap']"
Hailee Steinfeld & Grey Featuring Zedd,Starving,2017,4w5LxfyoOPHkGJZrco1UT5,Most Girls,2017-04-28,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4,['pop']
Gucci Mane Featuring Drake,Both,2017,4MoVPs5mVFmZ4N6RmNTFWB,The Return of East Atlanta Santa,2016-12-16,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,4,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
P!nk,What About Us,2017,7hwhuEQT4Fp5bzwLlYZtiz,Beautiful Trauma,2017-10-13,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,269600,4,"['dance pop', 'pop']"
Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,2017,59eUYETmE1zi31ESb3SUkI,Everything Is 4,2015-05-29,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,4,"['dance pop', 'pop']"
Migos Featuring Gucci Mane,Slippery,2017,4JTOxuvM2jcSqAvEZtZsOO,Culture,2017-01-27,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,304041,4,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Harry Styles,Sign Of The Times,2017,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,2017-05-12,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4,['pop']
Adele,Water Under The Bridge,2017,3AvPX1B1HiFROvYjLb5Qwi,25,2015-11-20,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,240439,4,"['british soul', 'pop', 'pop soul', 'uk pop']"
Miley Cyrus,Malibu,2017,4kWPS9C0JwMh9bdeesSuAf,Malibu (The Remixes),2017-05-11,0.582,0.921,8,-2.496,1,0.0509,0.00216,0.000214,0.251,0.49,128.062,199480,4,['pop']
Marian Hill,Down,2017,5laClXclOn3sCQOWKqFohJ,ACT ONE,2016-06-24,0.678,0.357,0,-14.712,0,0.128,0.675,0.00569,0.124,0.0661,113.301,197773,5,['electropop']
Cheat Codes Featuring Demi Lovato,No Promises,2017,6h3fnzKZqjV0R5gP9iTUBh,No Promises (feat. Demi Lovato),2017-03-31,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,222787,4,[]
Shawn Mendes,Treat You Better,2017,1ne2D0NxoGyZd31gAM4HNd,Illuminate,2017-04-20,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,"['canadian pop', 'pop', 'viral pop']"
